,Unnamed: 0,input product,output product,value,proportion,component
3043,3043,Other personal services,Petrochemicals - 20.14/16/17/60,0,0.0,Imported inputs
3044,3044,Services of households as employers of domestic personnel,Petrochemicals - 20.14/16/17/60,0,0.0,Imported inputs
3045,3045,"Products of agriculture, hunting and related services","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3046,3046,"Products of forestry, logging and related services","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3047,3047,Fish and other fishing products; aquaculture products; support services to fishing,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3048,3048,Coal and lignite,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3049,3049,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,"Dyestuffs, agro-chemicals - 20.12/20",99,0.1495468277945619,Imported inputs
3050,3050,Other mining and quarrying products,"Dyestuffs, agro-chemicals - 20.12/20",1,0.0015105740181268,Imported inputs
3051,3051,Mining support services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3052,3052,Preserved meat and meat products,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3053,3053,"Processed and preserved fish, crustaceans, molluscs, fruit and vegetables","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3054,3054,Vegetable and animal oils and fats,"Dyestuffs, agro-chemicals - 20.12/20",1,0.0015105740181268,Imported inputs
3055,3055,Dairy products,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3056,3056,"Grain mill products, starches and starch products","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3057,3057,Bakery and farinaceous products,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3058,3058,Other food products,"Dyestuffs, agro-chemicals - 20.12/20",1,0.0015105740181268,Imported inputs
3059,3059,Prepared animal feeds,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3060,3060,Alcoholic beverages  & Tobacco products,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3061,3061,Soft drinks,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3062,3062,Textiles,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3063,3063,Wearing apparel,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3064,3064,Leather and related products,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3065,3065,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3066,3066,Paper and paper products,"Dyestuffs, agro-chemicals - 20.12/20",2,0.0030211480362537,Imported inputs
3067,3067,Printing and recording services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3068,3068,Coke and refined petroleum products,"Dyestuffs, agro-chemicals - 20.12/20",4,0.0060422960725075,Imported inputs
3069,3069,"Paints, varnishes and similar coatings, printing ink and mastics","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3070,3070,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","Dyestuffs, agro-chemicals - 20.12/20",1,0.0015105740181268,Imported inputs
3071,3071,Other chemical products,"Dyestuffs, agro-chemicals - 20.12/20",15,0.0226586102719033,Imported inputs
3072,3072,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15","Dyestuffs, agro-chemicals - 20.12/20",77,0.1163141993957704,Imported inputs
3073,3073,Petrochemicals - 20.14/16/17/60,"Dyestuffs, agro-chemicals - 20.12/20",36,0.0543806646525679,Imported inputs
3074,3074,"Dyestuffs, agro-chemicals - 20.12/20","Dyestuffs, agro-chemicals - 20.12/20",228,0.3444108761329305,Imported inputs
3075,3075,Basic pharmaceutical products and pharmaceutical preparations,"Dyestuffs, agro-chemicals - 20.12/20",11,0.0166163141993957,Imported inputs
3076,3076,Rubber and plastic products,"Dyestuffs, agro-chemicals - 20.12/20",8,0.0120845921450151,Imported inputs
3077,3077,"Cement, lime, plaster and articles of concrete, cement and plaster","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3078,3078,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9","Dyestuffs, agro-chemicals - 20.12/20",1,0.0015105740181268,Imported inputs
3079,3079,Basic iron and steel,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3080,3080,Other basic metals and casting,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3081,3081,Weapons and ammunition,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3082,3082,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9","Dyestuffs, agro-chemicals - 20.12/20",1,0.0015105740181268,Imported inputs
3083,3083,"Computer, electronic and optical products","Dyestuffs, agro-chemicals - 20.12/20",2,0.0030211480362537,Imported inputs
3084,3084,Electrical equipment,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3085,3085,Machinery and equipment n.e.c.,"Dyestuffs, agro-chemicals - 20.12/20",6,0.0090634441087613,Imported inputs
3086,3086,"Motor vehicles, trailers and semi-trailers","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3087,3087,Ships and boats,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3088,3088,Air and spacecraft and related machinery,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3089,3089,Other transport equipment - 30.2/4/9,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3090,3090,Furniture,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3091,3091,Other manufactured goods,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3092,3092,Repair and maintenance of ships and boats,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3093,3093,Repair and maintenance of aircraft and spacecraft,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3094,3094,Rest of repair; Installation - 33.11-14/17/19/20,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3095,3095,"Electricity, transmission and distribution","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3096,3096,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3097,3097,Natural water; water treatment and supply services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3098,3098,Sewerage services; sewage sludge,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3099,3099,"Waste collection, treatment and disposal services; materials recovery services","Dyestuffs, agro-chemicals - 20.12/20",9,0.0135951661631419,Imported inputs
3100,3100,Remediation services and other waste management services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3101,3101,Construction,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3102,3102,Wholesale and retail trade and repair services of motor vehicles and motorcycles,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3103,3103,"Wholesale trade services, except of motor vehicles and motorcycles","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3104,3104,"Retail trade services, except of motor vehicles and motorcycles","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3105,3105,Rail transport services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3106,3106,"Land transport services and transport services via pipelines, excluding rail transport","Dyestuffs, agro-chemicals - 20.12/20",2,0.0030211480362537,Imported inputs
3107,3107,Water transport services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3108,3108,Air transport services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3109,3109,Warehousing and support services for transportation,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3110,3110,Postal and courier services,"Dyestuffs, agro-chemicals - 20.12/20",30,0.0453172205438066,Imported inputs
3111,3111,Accommodation services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3112,3112,Food and beverage serving services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3113,3113,Publishing services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3114,3114,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3115,3115,Telecommunications services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3116,3116,"Computer programming, consultancy and related services","Dyestuffs, agro-chemicals - 20.12/20",6,0.0090634441087613,Imported inputs
3117,3117,Information services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3118,3118,"Financial services, except insurance and pension funding","Dyestuffs, agro-chemicals - 20.12/20",16,0.0241691842900302,Imported inputs
3119,3119,"Insurance, reinsurance and pension funding services, except compulsory social security","Dyestuffs, agro-chemicals - 20.12/20",17,0.0256797583081571,Imported inputs
3120,3120,Services auxiliary to financial services and insurance services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3121,3121,Real estate services on a fee or contract basis,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3122,3122,Owner-Occupiers' Housing Services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3123,3123,"Real estate services, excluding on a fee or contract basis and imputed rent","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3124,3124,Legal services,"Dyestuffs, agro-chemicals - 20.12/20",5,0.0075528700906344,Imported inputs
3125,3125,"Accounting, bookkeeping and auditing services; tax consulting services","Dyestuffs, agro-chemicals - 20.12/20",17,0.0256797583081571,Imported inputs
3126,3126,Services of head offices; management consulting services,"Dyestuffs, agro-chemicals - 20.12/20",5,0.0075528700906344,Imported inputs
3127,3127,Architectural and engineering services; technical testing and analysis services,"Dyestuffs, agro-chemicals - 20.12/20",21,0.0317220543806646,Imported inputs
3128,3128,Scientific research and development services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3129,3129,Advertising and market research services,"Dyestuffs, agro-chemicals - 20.12/20",6,0.0090634441087613,Imported inputs
3130,3130,"Other professional, scientific and technical services","Dyestuffs, agro-chemicals - 20.12/20",2,0.0030211480362537,Imported inputs
3131,3131,Veterinary services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3132,3132,Rental and leasing services,"Dyestuffs, agro-chemicals - 20.12/20",7,0.0105740181268882,Imported inputs
3133,3133,Employment services,"Dyestuffs, agro-chemicals - 20.12/20",24,0.0362537764350453,Imported inputs
3134,3134,"Travel agency, tour operator and other reservation services and related services","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3135,3135,Security and investigation services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3136,3136,Services to buildings and landscape,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3137,3137,"Office administrative, office support and other business support services","Dyestuffs, agro-chemicals - 20.12/20",1,0.0015105740181268,Imported inputs
3138,3138,Public administration and defence services; compulsory social security services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3139,3139,Education services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3140,3140,Human health services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3141,3141,Residential Care  & Social Work Activities,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3142,3142,"Creative, arts and entertainment services","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3143,3143,"Libraries, archives, museums and other cultural services","Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3144,3144,Gambling and betting services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3145,3145,Sports services and amusement and recreation services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3146,3146,Services furnished by membership organisations,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3147,3147,Repair services of computers and personal and household goods,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3148,3148,Other personal services,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3149,3149,Services of households as employers of domestic personnel,"Dyestuffs, agro-chemicals - 20.12/20",0,0.0,Imported inputs
3150,3150,"Products of agriculture, hunting and related services",Basic pharmaceutical products and pharmaceutical preparations,7,0.0017820773930753,Imported inputs
3151,3151,"Products of forestry, logging and related services",Basic pharmaceutical products and pharmaceutical preparations,0,0.0,Imported inputs
3152,3152,Fish and other fishing products; aquaculture products; support services to fishing,Basic pharmaceutical products and pharmaceutical preparations,0,0.0,Imported inputs
3153,3153,Coal and lignite,Basic pharmaceutical products and pharmaceutical preparations,0,0.0,Imported inputs
3154,3154,Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,Basic pharmaceutical products and pharmaceutical preparations,6,0.0015274949083503,Imported inputs
3155,3155,Other mining and quarrying products,Basic pharmaceutical products and pharmaceutical preparations,2,0.0005091649694501,Imported inputs
3156,3156,Mining support services,Basic pharmaceutical products and pharmaceutical preparations,0,0.0,Imported inputs
