,input requirements,industry,value,proportion
5984,"F41, F42 & F43 Construction",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
5985,G45 Wholesale and retail trade and repair services of motor vehicles and motorcycles,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,2.0,0.0004628558204119417
5986,"G46 Wholesale trade services, except of motor vehicles and motorcycles",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,1.0,0.00023142791020597085
5987,"G47 Retail trade services, except of motor vehicles and motorcycles",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
5988,H491_2 Rail transport services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
5989,"H493_5 Land transport services and transport services via pipelines, excluding rail transport",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,69.0,0.01596852580421199
5990,H50 Water transport services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
5991,H51 Air transport services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,16.0,0.0037028465632955336
5992,H52 Warehousing and support services for transportation,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,51.0,0.011802823420504514
5993,H53 Postal and courier services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,6.0,0.001388567461235825
5994,I55 Accommodation services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
5995,I56 Food and beverage serving services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,6.0,0.001388567461235825
5996,J58 Publishing services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
5997,"J59 & J60 Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
5998,J61 Telecommunications services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,4.0,0.0009257116408238834
5999,"J62 Computer programming, consultancy and related services",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,33.0,0.007637121036797038
6000,J63 Information services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,9.0,0.0020828511918537375
6001,"K64 Financial services, except insurance and pension funding",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,289.0,0.06688266604952557
6002,"K65.1-2 & K65.3 Insurance, reinsurance and pension funding services, except compulsory social security",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,1.0,0.00023142791020597085
6003,K66 Services auxiliary to financial services and insurance services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,2.0,0.0004628558204119417
6004,L683 Real estate services on a fee or contract basis,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6005,L68A Owner-Occupiers' Housing Services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6006,"L68BXL683 Real estate services, excluding on a fee or contract basis and imputed rent",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,3.0,0.0006942837306179125
6007,M691 Legal services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,4.0,0.0009257116408238834
6008,"M692 Accounting, bookkeeping and auditing services; tax consulting services",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,10.0,0.0023142791020597086
6009,M70 Services of head offices; management consulting services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,71.0,0.01643138162462393
6010,M71 Architectural and engineering services; technical testing and analysis services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,3.0,0.0006942837306179125
6011,M72 Scientific research and development services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6012,M73 Advertising and market research services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,189.0,0.04373987502892849
6013,"M74 Other professional, scientific and technical services",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,1.0,0.00023142791020597085
6014,M75 Veterinary services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6015,N77 Rental and leasing services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,9.0,0.0020828511918537375
6016,N78 Employment services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,10.0,0.0023142791020597086
6017,"N79 Travel agency, tour operator and other reservation services and related services",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6018,N80 Security and investigation services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6019,N81 Services to buildings and landscape,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6020,"N82 Office administrative, office support and other business support services",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,179.0,0.04142559592686878
6021,O84 Public administration and defence services; compulsory social security services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6022,P85 Education services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6023,Q86 Human health services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6024,Q87 & Q88 Residential Care  & Social Work Activities,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6025,"R90 Creative, arts and entertainment services",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6026,"R91 Libraries, archives, museums and other cultural services",G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6027,R92 Gambling and betting services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6028,R93 Sports services and amusement and recreation services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6029,S94 Services furnished by membership organisations,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6030,S95 Repair services of computers and personal and household goods,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6031,S96 Other personal services,G45 Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,0.0,0.0
6032,"A01 Products of agriculture, hunting and related services","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",103.0,0.007060113784358078
6033,"A02 Products of forestry, logging and related services","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6034,A03 Fish and other fishing products; aquaculture products; support services to fishing,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6035,B05 Coal and lignite,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6036,B06 & B07 Extraction Of Crude Petroleum And Natural Gas  & Mining Of Metal Ores,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",3.0,0.00020563438206868187
6037,B08 Other mining and quarrying products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6038,B09 Mining support services,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6039,C101 Preserved meat and meat products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",17.0,0.0011652614983891974
6040,"C102_3 Processed and preserved fish, crustaceans, molluscs, fruit and vegetables","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6041,C104 Vegetable and animal oils and fats,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6042,C105 Dairy products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6043,"C106 Grain mill products, starches and starch products","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6044,C107 Bakery and farinaceous products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6045,C108 Other food products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6046,C109 Prepared animal feeds,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6047,C11.01-6 & C12 Alcoholic beverages  & Tobacco products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6048,C1107 Soft drinks,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6049,C13 Textiles,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",217.0,0.01487422030296799
6050,C14 Wearing apparel,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",219.0,0.015011309891013777
6051,C15 Leather and related products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",411.0,0.028171910343409417
6052,"C16 Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",65.0,0.004455411611488108
6053,C17 Paper and paper products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",487.0,0.03338131468914936
6054,C18 Printing and recording services,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6055,C19 Coke and refined petroleum products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",434.0,0.02974844060593598
6056,"C203 Paints, varnishes and similar coatings, printing ink and mastics","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",22.0,0.0015079854685036672
6057,"C204 Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",38.0,0.0026047021728699705
6058,C205 Other chemical products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",89.0,0.006100486668037562
6059,"C20A Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6060,C20B Petrochemicals - 20.14/16/17/60,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",43.0,0.00294742614298444
6061,"C20C Dyestuffs, agro-chemicals - 20.12/20","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6062,C21 Basic pharmaceutical products and pharmaceutical preparations,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6063,C22 Rubber and plastic products,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",621.0,0.04256631708821715
6064,"C235_6 Cement, lime, plaster and articles of concrete, cement and plaster","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",63.0,0.00431832202344232
6065,"C23OTHER Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",167.0,0.011446980601823292
6066,C241_3 Basic iron and steel,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",68.0,0.00466104599355679
6067,C244_5 Other basic metals and casting,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",61.0,0.004181232435396531
6068,C254 Weapons and ammunition,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6069,"C25OTHER Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",302.0,0.020700527794913975
6070,"C26 Computer, electronic and optical products","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",348.0,0.0238535883199671
6071,C27 Electrical equipment,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",273.0,0.018712728768250052
6072,C28 Machinery and equipment n.e.c.,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",898.0,0.06155322503255878
6073,"C29 Motor vehicles, trailers and semi-trailers","G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",66.0,0.0045239564055110015
6074,C301 Ships and boats,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6075,C303 Air and spacecraft and related machinery,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
6076,C30OTHER Other transport equipment - 30.2/4/9,"G46 Wholesale Trade, Except Of Motor Vehicles And Motorcycles",0.0,0.0
