,input requirements,industry,value,proportion
3369,Vegetable and animal oils and fats,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3370,Dairy products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",3,0.0006056935190793458
3371,"Grain mill products, starches and starch products","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3372,Bakery and farinaceous products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",4,0.0008075913587724611
3373,Other food products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",4,0.0008075913587724611
3374,Prepared animal feeds,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3375,Alcoholic beverages  & Tobacco products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3376,Soft drinks,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3377,Textiles,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3378,Wearing apparel,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3379,Leather and related products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3380,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",78,0.015748031496062992
3381,Paper and paper products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",75,0.015142337976983646
3382,Printing and recording services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3383,Coke and refined petroleum products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",187,0.03775489602261256
3384,"Paints, varnishes and similar coatings, printing ink and mastics","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",12,0.0024227740763173833
3385,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3386,Other chemical products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",83,0.016757520694528568
3387,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",10,0.0020189783969311527
3388,Petrochemicals - 20.14/16/17/60,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",149,0.030082778114274178
3389,"Dyestuffs, agro-chemicals - 20.12/20","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",56,0.011306279022814456
3390,Basic pharmaceutical products and pharmaceutical preparations,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3391,Rubber and plastic products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",41,0.008277811427417727
3392,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",895,0.18069856652533817
3393,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",20,0.004037956793862305
3394,Basic iron and steel,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",182,0.03674540682414698
3395,Other basic metals and casting,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",2,0.0004037956793862306
3396,Weapons and ammunition,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3397,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",62,0.012517666060973147
3398,"Computer, electronic and optical products","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",6,0.0012113870381586917
3399,Electrical equipment,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3400,Machinery and equipment n.e.c.,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",101,0.020391681809004643
3401,"Motor vehicles, trailers and semi-trailers","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",17,0.00343226327478296
3402,Ships and boats,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3403,Air and spacecraft and related machinery,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3404,Other transport equipment - 30.2/4/9,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3405,Furniture,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3406,Other manufactured goods,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",2,0.0004037956793862306
3407,Repair and maintenance of ships and boats,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3408,Repair and maintenance of aircraft and spacecraft,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3409,Rest of repair; Installation - 33.11-14/17/19/20,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",217,0.04381183121340602
3410,"Electricity, transmission and distribution","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",171,0.034524530587522716
3411,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",47,0.009489198465576418
3412,Natural water; water treatment and supply services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",16,0.0032303654350898446
3413,Sewerage services; sewage sludge,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",1,0.0002018978396931153
3414,"Waste collection, treatment and disposal services; materials recovery services","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",21,0.004239854633555421
3415,Remediation services and other waste management services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3416,Construction,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",132,0.026650514839491216
3417,Wholesale and retail trade and repair services of motor vehicles and motorcycles,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3418,"Wholesale trade services, except of motor vehicles and motorcycles","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3419,"Retail trade services, except of motor vehicles and motorcycles","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3420,Rail transport services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",7,0.001413284877851807
3421,"Land transport services and transport services via pipelines, excluding rail transport","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",946,0.19099535634968706
3422,Water transport services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",2,0.0004037956793862306
3423,Air transport services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3424,Warehousing and support services for transportation,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",1,0.0002018978396931153
3425,Postal and courier services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",43,0.008681607106803957
3426,Accommodation services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3427,Food and beverage serving services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",30,0.0060569351907934586
3428,Publishing services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3429,"Motion Picture, Video & TV Programme Production, Sound Recording & Music Publishing Activities & Programming And Broadcasting Activities","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3430,Telecommunications services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",14,0.002826569755703614
3431,"Computer programming, consultancy and related services","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",16,0.0032303654350898446
3432,Information services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3433,"Financial services, except insurance and pension funding","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",227,0.04583080961033717
3434,"Insurance, reinsurance and pension funding services, except compulsory social security","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",27,0.005451241671714113
3435,Services auxiliary to financial services and insurance services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",80,0.01615182717544922
3436,"Real estate services, excluding on a fee or contract basis and excluding imputed rent","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3437,Imputed rents of owner-occupied dwellings,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3438,Real estate activities on a fee or contract basis,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3439,Legal services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",127,0.02564102564102564
3440,"Accounting, bookkeeping and auditing services; tax consulting services","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",27,0.005451241671714113
3441,Services of head offices; management consulting services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",1,0.0002018978396931153
3442,Architectural and engineering services; technical testing and analysis services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",226,0.04562891177064406
3443,Scientific research and development services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3444,Advertising and market research services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",17,0.00343226327478296
3445,"Other professional, scientific and technical services","Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",6,0.0012113870381586917
3446,Veterinary services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",0,0.0
3447,Rental and leasing services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",76,0.015344235816676762
3448,Employment services,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",47,0.009489198465576418
